rate,blend,method,seed,threshold,precision,recall,f1
0.1,1.0,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_default,0,0.05,0.11170212765957446,0.875,0.19811320754716982
0.1,1.0,nfmcd_default,0,0.1,0.25333333333333335,0.7916666666666666,0.38383838383838387
0.1,1.0,nfmcd_default,0,0.15,0.5517241379310345,0.6666666666666666,0.6037735849056604
0.1,1.0,nfmcd_default,0,0.2,0.75,0.5,0.6
0.1,1.0,nfmcd_default,0,0.25,0.75,0.25,0.375
0.1,1.0,nfmcd_default,0,0.3,1.0,0.125,0.2222222222222222
0.1,1.0,nfmcd_default,0,0.4,0.0,0.0,0.0
0.1,1.0,nfmcd_default,0,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,0,0.05,0.2727272727272727,0.75,0.39999999999999997
0.1,1.0,nfmcd_robust,0,0.1,0.5151515151515151,0.7083333333333334,0.5964912280701754
0.1,1.0,nfmcd_robust,0,0.15,0.7142857142857143,0.625,0.6666666666666666
0.1,1.0,nfmcd_robust,0,0.2,0.9090909090909091,0.4166666666666667,0.5714285714285715
0.1,1.0,nfmcd_robust,0,0.25,1.0,0.2916666666666667,0.45161290322580644
0.1,1.0,nfmcd_robust,0,0.3,1.0,0.20833333333333334,0.3448275862068966
0.1,1.0,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_default,2,0.05,0.10454545454545454,0.9583333333333334,0.1885245901639344
0.1,1.0,nfmcd_default,2,0.1,0.24675324675324675,0.7916666666666666,0.3762376237623762
0.1,1.0,nfmcd_default,2,0.15,0.4375,0.5833333333333334,0.5
0.1,1.0,nfmcd_default,2,0.2,0.4375,0.2916666666666667,0.35000000000000003
0.1,1.0,nfmcd_default,2,0.25,0.3333333333333333,0.08333333333333333,0.13333333333333333
0.1,1.0,nfmcd_default,2,0.3,0.0,0.0,0.0
0.1,1.0,nfmcd_default,2,0.4,0.0,0.0,0.0
0.1,1.0,nfmcd_default,2,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,2,0.05,0.2619047619047619,0.9166666666666666,0.4074074074074074
0.1,1.0,nfmcd_robust,2,0.1,0.43333333333333335,0.5416666666666666,0.4814814814814815
0.1,1.0,nfmcd_robust,2,0.15,0.5,0.375,0.42857142857142855
0.1,1.0,nfmcd_robust,2,0.2,0.5555555555555556,0.20833333333333334,0.30303030303030304
0.1,1.0,nfmcd_robust,2,0.25,0.75,0.125,0.21428571428571427
0.1,1.0,nfmcd_robust,2,0.3,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,2,0.4,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_default,3,0.05,0.11214953271028037,0.9230769230769231,0.19999999999999998
0.1,1.0,nfmcd_default,3,0.1,0.26744186046511625,0.8846153846153846,0.41071428571428564
0.1,1.0,nfmcd_default,3,0.15,0.5789473684210527,0.8461538461538461,0.6875
0.1,1.0,nfmcd_default,3,0.2,0.6666666666666666,0.46153846153846156,0.5454545454545455
0.1,1.0,nfmcd_default,3,0.25,0.9166666666666666,0.4230769230769231,0.5789473684210527
0.1,1.0,nfmcd_default,3,0.3,0.8571428571428571,0.23076923076923078,0.36363636363636365
0.1,1.0,nfmcd_default,3,0.4,0.0,0.0,0.0
0.1,1.0,nfmcd_default,3,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,3,0.05,0.3472222222222222,0.9615384615384616,0.5102040816326531
0.1,1.0,nfmcd_robust,3,0.1,0.5945945945945946,0.8461538461538461,0.6984126984126985
0.1,1.0,nfmcd_robust,3,0.15,0.7727272727272727,0.6538461538461539,0.7083333333333333
0.1,1.0,nfmcd_robust,3,0.2,0.8333333333333334,0.38461538461538464,0.5263157894736842
0.1,1.0,nfmcd_robust,3,0.25,1.0,0.38461538461538464,0.5555555555555556
0.1,1.0,nfmcd_robust,3,0.3,1.0,0.3076923076923077,0.47058823529411764
0.1,1.0,nfmcd_robust,3,0.4,1.0,0.038461538461538464,0.07407407407407407
0.1,1.0,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_default,0,0.05,0.18518518518518517,0.603448275862069,0.2834008097165992
0.2,0.0,nfmcd_default,0,0.1,0.24489795918367346,0.20689655172413793,0.22429906542056074
0.2,0.0,nfmcd_default,0,0.15,0.21428571428571427,0.05172413793103448,0.08333333333333331
0.2,0.0,nfmcd_default,0,0.2,0.5,0.017241379310344827,0.03333333333333333
0.2,0.0,nfmcd_default,0,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_default,0,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_default,0,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_default,0,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,0,0.05,0.2619047619047619,0.1896551724137931,0.22
0.2,0.0,nfmcd_robust,0,0.1,0.21428571428571427,0.05172413793103448,0.08333333333333331
0.2,0.0,nfmcd_robust,0,0.15,0.4,0.034482758620689655,0.06349206349206349
0.2,0.0,nfmcd_robust,0,0.2,1.0,0.017241379310344827,0.03389830508474576
0.2,0.0,nfmcd_robust,0,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,0,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_default,4,0.05,0.12903225806451613,0.9230769230769231,0.22641509433962262
0.1,1.0,nfmcd_default,4,0.1,0.3125,0.7692307692307693,0.4444444444444445
0.1,1.0,nfmcd_default,4,0.15,0.5454545454545454,0.6923076923076923,0.6101694915254238
0.1,1.0,nfmcd_default,4,0.2,0.7333333333333333,0.4230769230769231,0.5365853658536585
0.1,1.0,nfmcd_default,4,0.25,0.7777777777777778,0.2692307692307692,0.39999999999999997
0.1,1.0,nfmcd_default,4,0.3,1.0,0.11538461538461539,0.20689655172413793
0.1,1.0,nfmcd_default,4,0.4,0.0,0.0,0.0
0.1,1.0,nfmcd_default,4,0.5,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,4,0.05,0.3125,0.7692307692307693,0.4444444444444445
0.1,1.0,nfmcd_robust,4,0.1,0.6129032258064516,0.7307692307692307,0.6666666666666667
0.1,1.0,nfmcd_robust,4,0.15,0.7619047619047619,0.6153846153846154,0.6808510638297872
0.1,1.0,nfmcd_robust,4,0.2,0.9230769230769231,0.46153846153846156,0.6153846153846155
0.1,1.0,nfmcd_robust,4,0.25,1.0,0.15384615384615385,0.2666666666666667
0.1,1.0,nfmcd_robust,4,0.3,1.0,0.11538461538461539,0.20689655172413793
0.1,1.0,nfmcd_robust,4,0.4,0.0,0.0,0.0
0.1,1.0,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_default,1,0.05,0.16585365853658537,0.7555555555555555,0.272
0.2,0.0,nfmcd_default,1,0.1,0.09615384615384616,0.1111111111111111,0.10309278350515465
0.2,0.0,nfmcd_default,1,0.15,0.07692307692307693,0.022222222222222223,0.034482758620689655
0.2,0.0,nfmcd_default,1,0.2,0.0,0.0,0.0
0.2,0.0,nfmcd_default,1,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_default,1,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_default,1,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_default,1,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,1,0.05,0.125,0.1111111111111111,0.11764705882352941
0.2,0.0,nfmcd_robust,1,0.1,0.18181818181818182,0.044444444444444446,0.07142857142857142
0.2,0.0,nfmcd_robust,1,0.15,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,1,0.2,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,1,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,1,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,1,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_default,2,0.05,0.15458937198067632,0.6956521739130435,0.25296442687747034
0.2,0.0,nfmcd_default,2,0.1,0.125,0.17391304347826086,0.14545454545454545
0.2,0.0,nfmcd_default,2,0.15,0.1875,0.06521739130434782,0.09677419354838708
0.2,0.0,nfmcd_default,2,0.2,0.5,0.021739130434782608,0.041666666666666664
0.2,0.0,nfmcd_default,2,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_default,2,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_default,2,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_default,2,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,2,0.05,0.19230769230769232,0.21739130434782608,0.20408163265306123
0.2,0.0,nfmcd_robust,2,0.1,0.2,0.08695652173913043,0.12121212121212122
0.2,0.0,nfmcd_robust,2,0.15,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,2,0.2,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,2,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,2,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,2,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_default,3,0.05,0.1794871794871795,0.660377358490566,0.282258064516129
0.2,0.0,nfmcd_default,3,0.1,0.17105263157894737,0.24528301886792453,0.2015503875968992
0.2,0.0,nfmcd_default,3,0.15,0.0,0.0,0.0
0.2,0.0,nfmcd_default,3,0.2,0.0,0.0,0.0
0.2,0.0,nfmcd_default,3,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_default,3,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_default,3,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_default,3,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,3,0.05,0.16666666666666666,0.16981132075471697,0.16822429906542055
0.2,0.0,nfmcd_robust,3,0.1,0.09523809523809523,0.03773584905660377,0.05405405405405406
0.2,0.0,nfmcd_robust,3,0.15,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,3,0.2,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,3,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,3,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,3,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_default,4,0.05,0.14204545454545456,0.5434782608695652,0.22522522522522523
0.2,0.0,nfmcd_default,4,0.1,0.125,0.15217391304347827,0.13725490196078433
0.2,0.0,nfmcd_default,4,0.15,0.16666666666666666,0.043478260869565216,0.06896551724137931
0.2,0.0,nfmcd_default,4,0.2,0.0,0.0,0.0
0.2,0.0,nfmcd_default,4,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_default,4,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_default,4,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_default,4,0.5,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,4,0.05,0.10869565217391304,0.10869565217391304,0.10869565217391304
0.2,0.0,nfmcd_robust,4,0.1,0.2,0.043478260869565216,0.07142857142857142
0.2,0.0,nfmcd_robust,4,0.15,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,4,0.2,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,4,0.25,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,4,0.3,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,4,0.4,0.0,0.0,0.0
0.2,0.0,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_default,0,0.05,0.22727272727272727,0.8620689655172413,0.35971223021582727
0.2,0.3,nfmcd_default,0,0.1,0.24615384615384617,0.27586206896551724,0.2601626016260163
0.2,0.3,nfmcd_default,0,0.15,0.2631578947368421,0.08620689655172414,0.12987012987012989
0.2,0.3,nfmcd_default,0,0.2,0.5,0.05172413793103448,0.09375
0.2,0.3,nfmcd_default,0,0.25,0.3333333333333333,0.017241379310344827,0.03278688524590164
0.2,0.3,nfmcd_default,0,0.3,1.0,0.017241379310344827,0.03389830508474576
0.2,0.3,nfmcd_default,0,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_default,0,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,0,0.05,0.28846153846153844,0.25862068965517243,0.2727272727272727
0.2,0.3,nfmcd_robust,0,0.1,0.3181818181818182,0.1206896551724138,0.175
0.2,0.3,nfmcd_robust,0,0.15,0.6666666666666666,0.06896551724137931,0.125
0.2,0.3,nfmcd_robust,0,0.2,1.0,0.05172413793103448,0.09836065573770492
0.2,0.3,nfmcd_robust,0,0.25,1.0,0.017241379310344827,0.03389830508474576
0.2,0.3,nfmcd_robust,0,0.3,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_default,1,0.05,0.1822429906542056,0.8666666666666667,0.30115830115830117
0.2,0.3,nfmcd_default,1,0.1,0.24675324675324675,0.4222222222222222,0.3114754098360656
0.2,0.3,nfmcd_default,1,0.15,0.2,0.08888888888888889,0.12307692307692307
0.2,0.3,nfmcd_default,1,0.2,1.0,0.044444444444444446,0.0851063829787234
0.2,0.3,nfmcd_default,1,0.25,1.0,0.022222222222222223,0.04347826086956522
0.2,0.3,nfmcd_default,1,0.3,0.0,0.0,0.0
0.2,0.3,nfmcd_default,1,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_default,1,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,1,0.05,0.2037037037037037,0.24444444444444444,0.2222222222222222
0.2,0.3,nfmcd_robust,1,0.1,0.29411764705882354,0.1111111111111111,0.16129032258064516
0.2,0.3,nfmcd_robust,1,0.15,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,1,0.2,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,1,0.25,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,1,0.3,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,1,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_default,2,0.05,0.1735159817351598,0.8260869565217391,0.28679245283018867
0.2,0.3,nfmcd_default,2,0.1,0.2375,0.41304347826086957,0.3015873015873016
0.2,0.3,nfmcd_default,2,0.15,0.3076923076923077,0.17391304347826086,0.2222222222222222
0.2,0.3,nfmcd_default,2,0.2,0.6666666666666666,0.13043478260869565,0.21818181818181817
0.2,0.3,nfmcd_default,2,0.25,0.75,0.06521739130434782,0.12
0.2,0.3,nfmcd_default,2,0.3,1.0,0.043478260869565216,0.08333333333333333
0.2,0.3,nfmcd_default,2,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_default,2,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,2,0.05,0.25,0.3695652173913043,0.2982456140350877
0.2,0.3,nfmcd_robust,2,0.1,0.2857142857142857,0.17391304347826086,0.2162162162162162
0.2,0.3,nfmcd_robust,2,0.15,0.3333333333333333,0.043478260869565216,0.07692307692307691
0.2,0.3,nfmcd_robust,2,0.2,0.3333333333333333,0.021739130434782608,0.04081632653061224
0.2,0.3,nfmcd_robust,2,0.25,1.0,0.021739130434782608,0.042553191489361694
0.2,0.3,nfmcd_robust,2,0.3,1.0,0.021739130434782608,0.042553191489361694
0.2,0.3,nfmcd_robust,2,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_default,3,0.05,0.21397379912663755,0.9245283018867925,0.3475177304964539
0.2,0.3,nfmcd_default,3,0.1,0.26373626373626374,0.4528301886792453,0.3333333333333333
0.2,0.3,nfmcd_default,3,0.15,0.2962962962962963,0.1509433962264151,0.2
0.2,0.3,nfmcd_default,3,0.2,0.3333333333333333,0.03773584905660377,0.06779661016949153
0.2,0.3,nfmcd_default,3,0.25,0.4,0.03773584905660377,0.06896551724137931
0.2,0.3,nfmcd_default,3,0.3,0.0,0.0,0.0
0.2,0.3,nfmcd_default,3,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_default,3,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,3,0.05,0.3484848484848485,0.4339622641509434,0.38655462184873957
0.2,0.3,nfmcd_robust,3,0.1,0.2916666666666667,0.1320754716981132,0.18181818181818182
0.2,0.3,nfmcd_robust,3,0.15,0.375,0.05660377358490566,0.09836065573770493
0.2,0.3,nfmcd_robust,3,0.2,0.5,0.018867924528301886,0.03636363636363636
0.2,0.3,nfmcd_robust,3,0.25,1.0,0.018867924528301886,0.037037037037037035
0.2,0.3,nfmcd_robust,3,0.3,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,3,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_default,4,0.05,0.178743961352657,0.8043478260869565,0.2924901185770751
0.2,0.3,nfmcd_default,4,0.1,0.2676056338028169,0.41304347826086957,0.3247863247863248
0.2,0.3,nfmcd_default,4,0.15,0.4,0.17391304347826086,0.24242424242424243
0.2,0.3,nfmcd_default,4,0.2,0.5,0.043478260869565216,0.08
0.2,0.3,nfmcd_default,4,0.25,0.6666666666666666,0.043478260869565216,0.08163265306122448
0.2,0.3,nfmcd_default,4,0.3,0.0,0.0,0.0
0.2,0.3,nfmcd_default,4,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_default,4,0.5,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,4,0.05,0.25,0.32608695652173914,0.2830188679245283
0.2,0.3,nfmcd_robust,4,0.1,0.42857142857142855,0.13043478260869565,0.2
0.2,0.3,nfmcd_robust,4,0.15,0.6666666666666666,0.08695652173913043,0.15384615384615383
0.2,0.3,nfmcd_robust,4,0.2,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,4,0.25,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,4,0.3,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,4,0.4,0.0,0.0,0.0
0.2,0.3,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_default,0,0.05,0.23008849557522124,0.896551724137931,0.36619718309859156
0.2,0.5,nfmcd_default,0,0.1,0.39325842696629215,0.603448275862069,0.47619047619047616
0.2,0.5,nfmcd_default,0,0.15,0.5,0.3275862068965517,0.3958333333333333
0.2,0.5,nfmcd_default,0,0.2,0.5714285714285714,0.13793103448275862,0.2222222222222222
0.2,0.5,nfmcd_default,0,0.25,0.5,0.034482758620689655,0.06451612903225806
0.2,0.5,nfmcd_default,0,0.3,0.0,0.0,0.0
0.2,0.5,nfmcd_default,0,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_default,0,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,0,0.05,0.35384615384615387,0.39655172413793105,0.37398373983739835
0.2,0.5,nfmcd_robust,0,0.1,0.5416666666666666,0.22413793103448276,0.3170731707317073
0.2,0.5,nfmcd_robust,0,0.15,0.5384615384615384,0.1206896551724138,0.19718309859154928
0.2,0.5,nfmcd_robust,0,0.2,1.0,0.06896551724137931,0.12903225806451613
0.2,0.5,nfmcd_robust,0,0.25,1.0,0.05172413793103448,0.09836065573770492
0.2,0.5,nfmcd_robust,0,0.3,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_default,1,0.05,0.18099547511312217,0.8888888888888888,0.3007518796992481
0.2,0.5,nfmcd_default,1,0.1,0.34146341463414637,0.6222222222222222,0.4409448818897638
0.2,0.5,nfmcd_default,1,0.15,0.4444444444444444,0.26666666666666666,0.33333333333333337
0.2,0.5,nfmcd_default,1,0.2,0.625,0.1111111111111111,0.18867924528301885
0.2,0.5,nfmcd_default,1,0.25,1.0,0.08888888888888889,0.163265306122449
0.2,0.5,nfmcd_default,1,0.3,1.0,0.022222222222222223,0.04347826086956522
0.2,0.5,nfmcd_default,1,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_default,1,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,1,0.05,0.24615384615384617,0.35555555555555557,0.2909090909090909
0.2,0.5,nfmcd_robust,1,0.1,0.42105263157894735,0.17777777777777778,0.25
0.2,0.5,nfmcd_robust,1,0.15,0.5714285714285714,0.08888888888888889,0.15384615384615385
0.2,0.5,nfmcd_robust,1,0.2,0.8,0.08888888888888889,0.15999999999999998
0.2,0.5,nfmcd_robust,1,0.25,0.6666666666666666,0.044444444444444446,0.08333333333333334
0.2,0.5,nfmcd_robust,1,0.3,0.6666666666666666,0.044444444444444446,0.08333333333333334
0.2,0.5,nfmcd_robust,1,0.4,1.0,0.022222222222222223,0.04347826086956522
0.2,0.5,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_default,2,0.05,0.1864406779661017,0.9565217391304348,0.3120567375886525
0.2,0.5,nfmcd_default,2,0.1,0.27722772277227725,0.6086956521739131,0.380952380952381
0.2,0.5,nfmcd_default,2,0.15,0.48717948717948717,0.41304347826086957,0.44705882352941173
0.2,0.5,nfmcd_default,2,0.2,0.5882352941176471,0.21739130434782608,0.3174603174603175
0.2,0.5,nfmcd_default,2,0.25,0.6666666666666666,0.13043478260869565,0.21818181818181817
0.2,0.5,nfmcd_default,2,0.3,0.5,0.021739130434782608,0.041666666666666664
0.2,0.5,nfmcd_default,2,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_default,2,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,2,0.05,0.3375,0.5869565217391305,0.4285714285714286
0.2,0.5,nfmcd_robust,2,0.1,0.4444444444444444,0.34782608695652173,0.3902439024390244
0.2,0.5,nfmcd_robust,2,0.15,0.6428571428571429,0.1956521739130435,0.30000000000000004
0.2,0.5,nfmcd_robust,2,0.2,0.75,0.13043478260869565,0.22222222222222218
0.2,0.5,nfmcd_robust,2,0.25,0.8,0.08695652173913043,0.1568627450980392
0.2,0.5,nfmcd_robust,2,0.3,0.8,0.08695652173913043,0.1568627450980392
0.2,0.5,nfmcd_robust,2,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_default,3,0.05,0.21794871794871795,0.9622641509433962,0.35540069686411146
0.2,0.5,nfmcd_default,3,0.1,0.3274336283185841,0.6981132075471698,0.44578313253012053
0.2,0.5,nfmcd_default,3,0.15,0.425531914893617,0.37735849056603776,0.4
0.2,0.5,nfmcd_default,3,0.2,0.5833333333333334,0.2641509433962264,0.36363636363636365
0.2,0.5,nfmcd_default,3,0.25,0.6363636363636364,0.1320754716981132,0.21875
0.2,0.5,nfmcd_default,3,0.3,0.75,0.05660377358490566,0.10526315789473685
0.2,0.5,nfmcd_default,3,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_default,3,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,3,0.05,0.36046511627906974,0.5849056603773585,0.4460431654676259
0.2,0.5,nfmcd_robust,3,0.1,0.425,0.32075471698113206,0.3655913978494624
0.2,0.5,nfmcd_robust,3,0.15,0.47619047619047616,0.18867924528301888,0.27027027027027023
0.2,0.5,nfmcd_robust,3,0.2,0.7777777777777778,0.1320754716981132,0.22580645161290322
0.2,0.5,nfmcd_robust,3,0.25,0.8,0.07547169811320754,0.13793103448275862
0.2,0.5,nfmcd_robust,3,0.3,1.0,0.018867924528301886,0.037037037037037035
0.2,0.5,nfmcd_robust,3,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_default,4,0.05,0.1895734597156398,0.8695652173913043,0.311284046692607
0.2,0.5,nfmcd_default,4,0.1,0.32558139534883723,0.6086956521739131,0.42424242424242425
0.2,0.5,nfmcd_default,4,0.15,0.42857142857142855,0.32608695652173914,0.37037037037037035
0.2,0.5,nfmcd_default,4,0.2,0.75,0.1956521739130435,0.3103448275862069
0.2,0.5,nfmcd_default,4,0.25,1.0,0.15217391304347827,0.2641509433962264
0.2,0.5,nfmcd_default,4,0.3,1.0,0.08695652173913043,0.16
0.2,0.5,nfmcd_default,4,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_default,4,0.5,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,4,0.05,0.29411764705882354,0.43478260869565216,0.3508771929824562
0.2,0.5,nfmcd_robust,4,0.1,0.55,0.2391304347826087,0.33333333333333337
0.2,0.5,nfmcd_robust,4,0.15,0.7272727272727273,0.17391304347826086,0.2807017543859649
0.2,0.5,nfmcd_robust,4,0.2,0.7142857142857143,0.10869565217391304,0.18867924528301885
0.2,0.5,nfmcd_robust,4,0.25,0.8,0.08695652173913043,0.1568627450980392
0.2,0.5,nfmcd_robust,4,0.3,1.0,0.021739130434782608,0.042553191489361694
0.2,0.5,nfmcd_robust,4,0.4,0.0,0.0,0.0
0.2,0.5,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_default,1,0.05,0.1902654867256637,0.9555555555555556,0.3173431734317343
0.2,0.7,nfmcd_default,1,0.1,0.36363636363636365,0.8,0.5000000000000001
0.2,0.7,nfmcd_default,1,0.15,0.525,0.4666666666666667,0.49411764705882355
0.2,0.7,nfmcd_default,1,0.2,0.6190476190476191,0.28888888888888886,0.3939393939393939
0.2,0.7,nfmcd_default,1,0.25,0.75,0.13333333333333333,0.22641509433962267
0.2,0.7,nfmcd_default,1,0.3,1.0,0.06666666666666667,0.125
0.2,0.7,nfmcd_default,1,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_default,1,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,1,0.05,0.375,0.6666666666666666,0.4800000000000001
0.2,0.7,nfmcd_robust,1,0.1,0.48484848484848486,0.35555555555555557,0.41025641025641024
0.2,0.7,nfmcd_robust,1,0.15,0.5882352941176471,0.2222222222222222,0.3225806451612903
0.2,0.7,nfmcd_robust,1,0.2,0.5,0.08888888888888889,0.1509433962264151
0.2,0.7,nfmcd_robust,1,0.25,0.6666666666666666,0.044444444444444446,0.08333333333333334
0.2,0.7,nfmcd_robust,1,0.3,1.0,0.044444444444444446,0.0851063829787234
0.2,0.7,nfmcd_robust,1,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_default,0,0.05,0.23478260869565218,0.9310344827586207,0.375
0.2,0.7,nfmcd_default,0,0.1,0.3942307692307692,0.7068965517241379,0.5061728395061729
0.2,0.7,nfmcd_default,0,0.15,0.5416666666666666,0.4482758620689655,0.49056603773584906
0.2,0.7,nfmcd_default,0,0.2,0.7083333333333334,0.29310344827586204,0.41463414634146345
0.2,0.7,nfmcd_default,0,0.25,0.6875,0.1896551724137931,0.2972972972972973
0.2,0.7,nfmcd_default,0,0.3,0.75,0.10344827586206896,0.18181818181818182
0.2,0.7,nfmcd_default,0,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_default,0,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,0,0.05,0.4125,0.5689655172413793,0.47826086956521735
0.2,0.7,nfmcd_robust,0,0.1,0.5897435897435898,0.39655172413793105,0.4742268041237114
0.2,0.7,nfmcd_robust,0,0.15,0.6666666666666666,0.20689655172413793,0.31578947368421056
